name,FP,TP,FN,Total
icc_coreutils_64_O3_sha512sum.newgt,0,82,40,122
icc_coreutils_64_O3_shred.newgt,0,102,44,146
icc_coreutils_64_O3_shuf.newgt,0,106,51,157
icc_coreutils_64_O3_sleep.newgt,0,76,35,111
icc_coreutils_64_O3_sort.newgt,0,169,58,227
icc_coreutils_64_O3_split.newgt,0,110,44,154
icc_coreutils_64_O3_stat.newgt,0,116,47,163
icc_coreutils_64_O3_stdbuf.newgt,0,110,49,159
icc_coreutils_64_O3_stty.newgt,0,88,40,128
icc_coreutils_64_O3_sum.newgt,0,83,42,125
icc_coreutils_64_O3_sync.newgt,0,71,35,106
icc_coreutils_64_O3_tac.newgt,0,138,43,181
icc_coreutils_64_O3_tail.newgt,0,110,47,157
icc_coreutils_64_O3_tee.newgt,0,74,36,110
icc_coreutils_64_O3_test.newgt,0,73,29,102
icc_coreutils_64_O3_timeout.newgt,0,96,44,140
icc_coreutils_64_O3_touch.newgt,0,104,44,148
icc_coreutils_64_O3_tr.newgt,1,83,35,118
icc_coreutils_64_O3_true.newgt,0,64,33,97
icc_coreutils_64_O3_truncate.newgt,0,89,45,134
icc_coreutils_64_O3_tsort.newgt,0,81,35,116
icc_coreutils_64_O3_tty.newgt,0,70,35,105
icc_coreutils_64_O3_uname.newgt,0,69,36,105
icc_coreutils_64_O3_unexpand.newgt,0,73,36,109
icc_coreutils_64_O3_uniq.newgt,0,89,38,127
icc_coreutils_64_O3_unlink.newgt,0,71,35,106
icc_coreutils_64_O3_uptime.newgt,0,79,35,114
icc_coreutils_64_O3_users.newgt,0,75,35,110
icc_coreutils_64_O3_vdir.newgt,0,207,48,255
icc_coreutils_64_O3_wc.newgt,0,83,40,123
icc_coreutils_64_O3_who.newgt,0,91,42,133
icc_coreutils_64_O3_whoami.newgt,0,71,35,106
icc_coreutils_64_O3_yes.newgt,0,71,35,106
icc_findutils_32_O0_bigram.newgt,0,45,0,45
icc_findutils_32_O0_code.newgt,0,55,0,55
icc_findutils_32_O0_find.newgt,0,532,0,532
icc_findutils_32_O0_frcode.newgt,0,52,0,52
icc_findutils_32_O0_locate.newgt,0,149,0,149
icc_findutils_32_O0_oldfind.newgt,0,522,0,522
icc_findutils_32_O0_xargs.newgt,0,88,0,88
icc_findutils_32_O1_bigram.newgt,0,55,0,55
icc_findutils_32_O1_code.newgt,0,63,0,63
icc_findutils_32_O1_find.newgt,0,490,0,490
icc_findutils_32_O1_frcode.newgt,0,60,0,60
icc_findutils_32_O1_locate.newgt,0,137,0,137
icc_findutils_32_O1_oldfind.newgt,0,491,0,491
icc_findutils_32_O1_xargs.newgt,0,92,0,92
icc_findutils_32_O2_bigram.newgt,0,73,0,73
icc_findutils_32_O2_code.newgt,0,78,0,78
icc_findutils_32_O2_find.newgt,0,423,0,423
icc_findutils_32_O2_frcode.newgt,0,76,0,76
icc_findutils_32_O2_locate.newgt,0,147,0,147
icc_findutils_32_O2_oldfind.newgt,0,431,0,431
icc_findutils_32_O2_xargs.newgt,0,104,0,104
icc_findutils_32_O3_bigram.newgt,0,73,0,73
icc_findutils_32_O3_code.newgt,0,78,0,78
icc_findutils_32_O3_find.newgt,0,423,0,423
icc_findutils_32_O3_frcode.newgt,0,76,0,76
icc_findutils_32_O3_locate.newgt,0,147,0,147
icc_findutils_32_O3_oldfind.newgt,0,431,0,431
icc_findutils_32_O3_xargs.newgt,0,104,0,104
icc_findutils_64_O0_bigram.newgt,0,45,0,45
icc_findutils_64_O0_code.newgt,0,55,0,55
icc_findutils_64_O0_find.newgt,0,685,3,688
icc_findutils_64_O0_frcode.newgt,0,52,0,52
icc_findutils_64_O0_locate.newgt,0,307,0,307
icc_findutils_64_O0_oldfind.newgt,0,675,3,678
icc_findutils_64_O0_xargs.newgt,0,88,0,88
icc_findutils_64_O1_bigram.newgt,0,32,15,47
icc_findutils_64_O1_code.newgt,0,42,13,55
icc_findutils_64_O1_find.newgt,0,429,119,548
icc_findutils_64_O1_frcode.newgt,0,37,15,52
icc_findutils_64_O1_locate.newgt,0,205,21,226
icc_findutils_64_O1_oldfind.newgt,0,425,123,548
icc_findutils_64_O1_xargs.newgt,0,66,16,82
icc_findutils_64_O2_bigram.newgt,0,43,20,63
icc_findutils_64_O2_code.newgt,0,48,20,68
icc_findutils_64_O2_find.newgt,1,336,125,461
icc_findutils_64_O2_frcode.newgt,0,45,21,66
icc_findutils_64_O2_locate.newgt,0,161,37,198
icc_findutils_64_O2_oldfind.newgt,2,341,127,468
icc_findutils_64_O2_xargs.newgt,0,69,24,93
icc_findutils_64_O3_bigram.newgt,0,43,20,63
icc_findutils_64_O3_code.newgt,0,48,20,68
icc_findutils_64_O3_find.newgt,0,336,125,461
icc_findutils_64_O3_frcode.newgt,0,45,21,66
icc_findutils_64_O3_locate.newgt,0,160,38,198
icc_findutils_64_O3_oldfind.newgt,0,341,127,468
icc_findutils_64_O3_xargs.newgt,0,69,24,93
imagevalidate_511_base.icc_x64_O0-m64.newgt,2,27,8,35
imagevalidate_511_base.icc_x64_O1-m64.newgt,3,35,9,44
imagevalidate_511_base.icc_x64_O2-m64.newgt,5,40,8,48
imagevalidate_511_base.icc_x64_O3-m64.newgt,5,40,8,48
imagevalidate_511_base.icc_x86_O0-m32.newgt,1,33,11,44
imagevalidate_511_base.icc_x86_O1-m32.newgt,1,37,24,61
imagevalidate_511_base.icc_x86_O2-m32.newgt,533,31,26,57
imagick_r_base.icc_x64_O0-m64.newgt,93,3115,62,3177
imagick_r_base.icc_x64_O1-m64.newgt,102,1828,739,2567
imagick_r_base.icc_x64_O2-m64.newgt,128,1693,749,2442
imagick_r_base.icc_x64_O3-m64.newgt,129,1691,751,2442
imagick_r_base.icc_x86_O0-m32.newgt,94,2236,978,3214
imagick_r_base.icc_x86_O1-m32.newgt,5,1846,1191,3037
imagick_r_base.icc_x86_O2-m32.newgt,1347,1327,1160,2487
imagick_r_base.icc_x86_O3-m32.newgt,1347,1329,1158,2487
lbm_base.x32_O0_icc.newgt,1,57,0,57
lbm_base.x32_O1_icc.newgt,1,67,0,67
lbm_base.x32_O2_icc.newgt,1,58,0,58
lbm_base.x32_O3_icc.newgt,1,58,0,58
lbm_base.x64_O0_icc.newgt,2,33,8,41
lbm_base.x64_O1_icc.newgt,3,47,9,56
lbm_base.x64_O2_icc.newgt,6,43,12,55
lbm_base.x64_O3_icc.newgt,6,43,12,55
lbm_r_base.icc_x64_O0-m64.newgt,2,34,8,42
lbm_r_base.icc_x64_O1-m64.newgt,3,42,9,51
lbm_r_base.icc_x64_O2-m64.newgt,2,30,5,35
lbm_r_base.icc_x64_O3-m64.newgt,2,30,5,35
lbm_r_base.icc_x86_O0-m32.newgt,1,39,12,51
lbm_r_base.icc_x86_O1-m32.newgt,1,45,16,61
lbm_r_base.icc_x86_O2-m32.newgt,1,29,8,37
lbm_r_base.icc_x86_O3-m32.newgt,1,29,8,37
ldecod_r_base.icc_x64_O0-m64.newgt,8,998,10,1008
ldecod_r_base.icc_x64_O1-m64.newgt,9,705,74,779
ldecod_r_base.icc_x64_O2-m64.newgt,13,587,149,736
ldecod_r_base.icc_x64_O3-m64.newgt,13,586,150,736
ldecod_r_base.icc_x86_O0-m32.newgt,5,891,120,1011
ldecod_r_base.icc_x86_O1-m32.newgt,1,692,314,1006
ldecod_r_base.icc_x86_O2-m32.newgt,1075,422,328,750
ldecod_r_base.icc_x86_O3-m32.newgt,1075,422,328,750
leela_r_base.icc_x64_O0-m64.newgt,0,1727,0,1727
leela_r_base.icc_x64_O1-m64.newgt,1,459,92,551
leela_r_base.icc_x64_O2-m64.newgt,3,349,112,461
leela_r_base.icc_x64_O3-m64.newgt,4,349,112,461
leela_r_base.icc_x86_O0-m32.newgt,15,1681,44,1725
leela_r_base.icc_x86_O1-m32.newgt,1,542,170,712
leela_r_base.icc_x86_O2-m32.newgt,1347,320,184,504
leela_r_base.icc_x86_O3-m32.newgt,1348,320,184,504
leslie3d_base.x32_O0_icc.newgt,71,618,0,618
leslie3d_base.x32_O1_icc.newgt,71,516,0,516
leslie3d_base.x32_O2_icc.newgt,71,518,0,518
leslie3d_base.x32_O3_icc.newgt,71,518,0,518
leslie3d_base.x64_O0_icc.newgt,347,500,47,547
leslie3d_base.x64_O1_icc.newgt,315,457,40,497
leslie3d_base.x64_O2_icc.newgt,315,461,41,502
leslie3d_base.x64_O3_icc.newgt,315,461,41,502
libquantum_base.x32_O0_icc.newgt,2,191,0,191
libquantum_base.x32_O1_icc.newgt,1,210,0,210
libquantum_base.x32_O2_icc.newgt,1,133,0,133
libquantum_base.x32_O3_icc.newgt,1,133,0,133
libquantum_base.x64_O0_icc.newgt,15,161,12,173
libquantum_base.x64_O1_icc.newgt,16,143,17,160
libquantum_base.x64_O2_icc.newgt,15,130,26,156
libquantum_base.x64_O3_icc.newgt,15,130,26,156
mcf_base.x32_O0_icc.newgt,1,33,0,33
mcf_base.x32_O1_icc.newgt,1,54,0,54
mcf_base.x32_O2_icc.newgt,1,53,0,53
mcf_base.x32_O3_icc.newgt,1,53,0,53
mcf_base.x64_O0_icc.newgt,0,31,0,31
mcf_base.x64_O1_icc.newgt,1,44,2,46
mcf_base.x64_O2_icc.newgt,1,41,6,47
mcf_base.x64_O3_icc.newgt,1,41,6,47
mcf_r_base.icc_x64_O0-m64.newgt,0,47,0,47
mcf_r_base.icc_x64_O1-m64.newgt,1,53,3,56
mcf_r_base.icc_x64_O2-m64.newgt,2,46,10,56
mcf_r_base.icc_x64_O3-m64.newgt,2,46,10,56
mcf_r_base.icc_x86_O0-m32.newgt,1,47,4,51
mcf_r_base.icc_x86_O1-m32.newgt,1,55,21,76
mcf_r_base.icc_x86_O2-m32.newgt,1,44,23,67
mcf_r_base.icc_x86_O3-m32.newgt,1,44,23,67
milc_base.x32_O0_icc.newgt,1,281,0,281
milc_base.x32_O1_icc.newgt,1,355,0,355
milc_base.x32_O2_icc.newgt,68,300,0,300
milc_base.x32_O3_icc.newgt,68,300,0,300
milc_base.x64_O0_icc.newgt,7,266,10,276
milc_base.x64_O1_icc.newgt,8,264,17,281
milc_base.x64_O2_icc.newgt,10,246,59,305
milc_base.x64_O3_icc.newgt,10,250,55,305
nab_r_base.icc_x64_O0-m64.newgt,24,391,18,409
nab_r_base.icc_x64_O1-m64.newgt,25,268,80,348
nab_r_base.icc_x64_O2-m64.newgt,27,245,85,330
nab_r_base.icc_x64_O3-m64.newgt,27,246,84,330
nab_r_base.icc_x86_O0-m32.newgt,1,302,125,427
nab_r_base.icc_x86_O1-m32.newgt,1,241,162,403
nab_r_base.icc_x86_O2-m32.newgt,1347,150,172,322
nab_r_base.icc_x86_O3-m32.newgt,1347,150,172,322
namd_base.x32_O0_icc.newgt,1,226,0,226
namd_base.x32_O1_icc.newgt,1,205,0,205
namd_base.x32_O2_icc.newgt,68,173,0,173
namd_base.x32_O3_icc.newgt,68,173,0,173
namd_base.x64_O0_icc.newgt,11,200,10,210
namd_base.x64_O1_icc.newgt,12,152,18,170
namd_base.x64_O2_icc.newgt,19,164,25,189
namd_base.x64_O3_icc.newgt,19,164,25,189
namd_r_base.icc_x64_O0-m64.newgt,18,283,10,293
namd_r_base.icc_x64_O1-m64.newgt,19,216,23,239
namd_r_base.icc_x64_O2-m64.newgt,23,199,30,229
namd_r_base.icc_x64_O3-m64.newgt,23,194,35,229
namd_r_base.icc_x86_O0-m32.newgt,1,273,36,309
namd_r_base.icc_x86_O1-m32.newgt,1,219,53,272
namd_r_base.icc_x86_O2-m32.newgt,1075,171,42,213
namd_r_base.icc_x86_O3-m32.newgt,1075,171,42,213
omnetpp_base.x32_O0_icc.newgt,2,3108,0,3108
omnetpp_base.x32_O1_icc.newgt,1,2897,0,2897
omnetpp_base.x32_O2_icc.newgt,68,2485,0,2485
omnetpp_base.x32_O3_icc.newgt,68,2485,0,2485
omnetpp_base.x64_O0_icc.newgt,46,3061,25,3086
omnetpp_base.x64_O1_icc.newgt,48,1983,406,2389
omnetpp_base.x64_O2_icc.newgt,56,1942,454,2396
omnetpp_base.x64_O3_icc.newgt,56,1945,451,2396
omnetpp_r_base.icc_x64_O0-m64.newgt,47,12984,34,13018
omnetpp_r_base.icc_x64_O1-m64.newgt,49,6755,967,7722
omnetpp_r_base.icc_x64_O2-m64.newgt,59,6028,1252,7280
omnetpp_r_base.icc_x64_O3-m64.newgt,61,6032,1248,7280
omnetpp_r_base.icc_x86_O0-m32.newgt,333,12791,250,13041
omnetpp_r_base.icc_x86_O1-m32.newgt,1,7209,2011,9220
omnetpp_r_base.icc_x86_O2-m32.newgt,1348,6044,1637,7681
omnetpp_r_base.icc_x86_O3-m32.newgt,1348,6046,1636,7682
parest_r_base.icc_x64_O0-m64.newgt,46,61834,28,61862
parest_r_base.icc_x64_O1-m64.newgt,48,17875,8196,26071
parest_r_base.icc_x64_O2-m64.newgt,87,14547,7816,22363
parest_r_base.icc_x64_O3-m64.newgt,85,14569,7794,22363
parest_r_base.icc_x86_O0-m32.newgt,622,59589,2240,61829
parest_r_base.icc_x86_O1-m32.newgt,3,16528,10616,27144
parest_r_base.icc_x86_O2-m32.newgt,1347,11842,10628,22470
parest_r_base.icc_x86_O3-m32.newgt,1347,11794,10674,22468
perlbench_base.x32_O0_icc.newgt,24,1993,0,1993
perlbench_base.x32_O1_icc.newgt,1,2294,0,2294
perlbench_base.x32_O2_icc.newgt,68,1950,0,1950
perlbench_base.x32_O3_icc.newgt,68,1950,0,1950
perlbench_base.x64_O0_icc.newgt,30,1954,27,1981
perlbench_base.x64_O1_icc.newgt,31,1697,204,1901
perlbench_base.x64_O2_icc.newgt,33,1641,240,1881
perlbench_base.x64_O3_icc.newgt,36,1644,237,1881
perlbench_r_base.icc_x64_O0-m64.newgt,32,3117,28,3145
perlbench_r_base.icc_x64_O1-m64.newgt,34,2495,393,2888
perlbench_r_base.icc_x64_O2-m64.newgt,40,2258,430,2688
perlbench_r_base.icc_x64_O3-m64.newgt,39,2259,429,2688
perlbench_r_base.icc_x86_O0-m32.newgt,64,2600,564,3164
perlbench_r_base.icc_x86_O1-m32.newgt,4,2486,903,3389
perlbench_r_base.icc_x86_O2-m32.newgt,1348,1935,911,2846
perlbench_r_base.icc_x86_O3-m32.newgt,1348,1937,909,2846
povray_base.x32_O0_icc.newgt,36,2302,0,2302
povray_base.x32_O1_icc.newgt,1,2379,0,2379
povray_base.x32_O2_icc.newgt,68,2075,0,2075
povray_base.x32_O3_icc.newgt,68,2075,0,2075
povray_base.x64_O0_icc.newgt,75,2257,39,2296
povray_base.x64_O1_icc.newgt,76,1706,254,1960
povray_base.x64_O2_icc.newgt,98,1615,330,1945
povray_base.x64_O3_icc.newgt,97,1613,332,1945
povray_r_base.icc_x64_O0-m64.newgt,65,2239,28,2267
povray_r_base.icc_x64_O1-m64.newgt,67,1690,248,1938
povray_r_base.icc_x64_O2-m64.newgt,83,1583,320,1903
povray_r_base.icc_x64_O3-m64.newgt,83,1587,316,1903
povray_r_base.icc_x86_O0-m32.newgt,36,2113,167,2280
povray_r_base.icc_x86_O1-m32.newgt,1,1827,534,2361
povray_r_base.icc_x86_O2-m32.newgt,1347,1529,524,2053
roms_r_base.icc_x64_O0-m64.newgt,390,1002,55,1057
roms_r_base.icc_x64_O1-m64.newgt,391,992,67,1059
roms_r_base.icc_x64_O2-m64.newgt,377,977,82,1059
roms_r_base.icc_x64_O3-m64.newgt,377,987,72,1059
roms_r_base.icc_x86_O0-m32.newgt,1350,563,569,1132
roms_r_base.icc_x86_O1-m32.newgt,1350,542,594,1136
roms_r_base.icc_x86_O2-m32.newgt,1350,517,564,1081
roms_r_base.icc_x86_O3-m32.newgt,1350,517,564,1081
sgcc_base.icc_x64_O0-m64.newgt,10,26826,10,26836
sgcc_base.icc_x64_O1-m64.newgt,18,13350,2149,15499
sgcc_base.icc_x64_O2-m64.newgt,49,10975,2345,13320
sgcc_base.icc_x64_O3-m64.newgt,51,11000,2320,13320
sjeng_base.x32_O0_icc.newgt,1,153,0,153
sjeng_base.x32_O1_icc.newgt,1,204,0,204
sjeng_base.x32_O2_icc.newgt,1,192,0,192
sjeng_base.x32_O3_icc.newgt,1,192,0,192
sjeng_base.x64_O0_icc.newgt,0,151,0,151
sjeng_base.x64_O1_icc.newgt,1,152,12,164
sjeng_base.x64_O2_icc.newgt,4,143,27,170
sjeng_base.x64_O3_icc.newgt,4,144,26,170
soplex_base.x32_O0_icc.newgt,6,1606,0,1606
soplex_base.x32_O1_icc.newgt,1,1272,0,1272
soplex_base.x32_O2_icc.newgt,68,1017,0,1017
soplex_base.x32_O3_icc.newgt,68,1017,0,1017
soplex_base.x64_O0_icc.newgt,7,1591,10,1601
soplex_base.x64_O1_icc.newgt,9,926,112,1038
soplex_base.x64_O2_icc.newgt,11,844,159,1003
soplex_base.x64_O3_icc.newgt,11,847,156,1003
specrand_base.x32_O0_icc.newgt,1,12,0,12
specrand_base.x32_O1_icc.newgt,1,28,0,28
specrand_base.x32_O2_icc.newgt,1,28,0,28
specrand_base.x32_O3_icc.newgt,1,28,0,28
specrand_base.x64_O0_icc.newgt,0,10,0,10
specrand_base.x64_O1_icc.newgt,1,24,1,25
specrand_base.x64_O2_icc.newgt,1,24,1,25
specrand_base.x64_O3_icc.newgt,1,24,1,25
specrand_fr_base.icc_x64_O0-m64.newgt,0,20,0,20
specrand_fr_base.icc_x64_O1-m64.newgt,1,22,7,29
specrand_fr_base.icc_x64_O2-m64.newgt,2,20,10,30
specrand_fr_base.icc_x64_O3-m64.newgt,2,20,10,30
specrand_fr_base.icc_x86_O0-m32.newgt,1,15,7,22
specrand_fr_base.icc_x86_O1-m32.newgt,1,22,11,33
specrand_fr_base.icc_x86_O2-m32.newgt,1,20,12,32
specrand_fr_base.icc_x86_O3-m32.newgt,1,20,12,32
speed_bwaves_base.icc_x64_O0-m64.newgt,326,384,38,422
speed_bwaves_base.icc_x64_O1-m64.newgt,320,384,38,422
speed_bwaves_base.icc_x64_O2-m64.newgt,320,387,38,425
speed_bwaves_base.icc_x64_O3-m64.newgt,320,387,38,425
speed_pop2_base.icc_x64_O0-m64.newgt,611,4511,59,4570
speed_pop2_base.icc_x64_O1-m64.newgt,609,3854,554,4408
speed_pop2_base.icc_x64_O2-m64.newgt,633,3761,654,4415
speed_pop2_base.icc_x64_O3-m64.newgt,634,3760,655,4415
sphinx_livepretend_base.x32_O0_icc.newgt,1,462,0,462
sphinx_livepretend_base.x32_O1_icc.newgt,1,487,0,487
sphinx_livepretend_base.x32_O2_icc.newgt,68,418,0,418
sphinx_livepretend_base.x32_O3_icc.newgt,68,418,0,418
sphinx_livepretend_base.x64_O0_icc.newgt,26,431,14,445
sphinx_livepretend_base.x64_O1_icc.newgt,27,350,63,413
sphinx_livepretend_base.x64_O2_icc.newgt,37,358,83,441
sphinx_livepretend_base.x64_O3_icc.newgt,37,358,83,441
sroms_base.icc_x64_O0-m64.newgt,417,1002,55,1057
sroms_base.icc_x64_O1-m64.newgt,418,992,67,1059
sroms_base.icc_x64_O2-m64.newgt,404,984,75,1059
sroms_base.icc_x64_O3-m64.newgt,404,986,73,1059
tonto_base.x32_O0_icc.newgt,77,4915,0,4915
tonto_base.x32_O1_icc.newgt,71,7125,0,7125
tonto_base.x32_O2_icc.newgt,71,5538,0,5538
tonto_base.x32_O3_icc.newgt,71,5536,0,5536
tonto_base.x64_O0_icc.newgt,418,4767,53,4820
tonto_base.x64_O1_icc.newgt,420,4341,479,4820
tonto_base.x64_O2_icc.newgt,416,3834,1083,4917
tonto_base.x64_O3_icc.newgt,414,3833,1084,4917
wrf_base.x32_O0_icc.newgt,71,3834,0,3834
wrf_base.x32_O1_icc.newgt,71,4084,0,4084
wrf_base.x32_O2_icc.newgt,80,3897,0,3897
wrf_base.x32_O3_icc.newgt,80,3892,0,3892
wrf_base.x64_O0_icc.newgt,406,3717,59,3776
wrf_base.x64_O1_icc.newgt,412,2877,753,3630
wrf_base.x64_O2_icc.newgt,448,2770,938,3708
wrf_base.x64_O3_icc.newgt,448,2755,948,3703
wrf_r_base.icc_x64_O0-m64.newgt,488,8531,98,8629
wrf_r_base.icc_x64_O1-m64.newgt,486,6081,2422,8503
wrf_r_base.icc_x64_O2-m64.newgt,537,5783,2815,8598
wrf_r_base.icc_x64_O3-m64.newgt,541,5784,2826,8610
wrf_r_base.icc_x86_O0-m32.newgt,1380,5253,3494,8747
wrf_r_base.icc_x86_O1-m32.newgt,1350,5163,5180,10343
wrf_r_base.icc_x86_O2-m32.newgt,1365,4217,5162,9379
wrf_r_base.icc_x86_O3-m32.newgt,1372,4227,5159,9386
x264_r_base.icc_x64_O0-m64.newgt,34,917,26,943
x264_r_base.icc_x64_O1-m64.newgt,35,692,51,743
x264_r_base.icc_x64_O2-m64.newgt,54,644,61,705
x264_r_base.icc_x64_O3-m64.newgt,54,647,58,705
x264_r_base.icc_x86_O0-m32.newgt,6,877,71,948
x264_r_base.icc_x86_O1-m32.newgt,1,668,157,825
x264_r_base.icc_x86_O2-m32.newgt,1347,448,224,672
x264_r_base.icc_x86_O3-m32.newgt,1347,449,223,672
Xalan_base.x32_O0_icc.newgt,162,32576,0,32576
Xalan_base.x32_O1_icc.newgt,1,20912,1,20913
Xalan_base.x32_O2_icc.newgt,69,16674,1,16675
Xalan_base.x32_O3_icc.newgt,70,16675,1,16676
Xalan_base.x64_O0_icc.newgt,38,32479,38,32517
Xalan_base.x64_O1_icc.newgt,41,14318,2885,17203
Xalan_base.x64_O2_icc.newgt,45,12934,3022,15956
Xalan_base.x64_O3_icc.newgt,47,12932,3024,15956
xz_r_base.icc_x64_O0-m64.newgt,0,549,0,549
xz_r_base.icc_x64_O1-m64.newgt,1,365,73,438
xz_r_base.icc_x64_O2-m64.newgt,5,339,70,409
xz_r_base.icc_x64_O3-m64.newgt,5,342,67,409
xz_r_base.icc_x86_O0-m32.newgt,1,461,93,554
xz_r_base.icc_x86_O1-m32.newgt,1,353,137,490
xz_r_base.icc_x86_O2-m32.newgt,1347,266,154,420
xz_r_base.icc_x86_O3-m32.newgt,1347,265,155,420
zeusmp_base.x32_O0_icc.newgt,71,677,0,677
zeusmp_base.x32_O1_icc.newgt,71,648,0,648
zeusmp_base.x32_O2_icc.newgt,71,579,0,579
zeusmp_base.x32_O3_icc.newgt,67,579,0,579
zeusmp_base.x64_O0_icc.newgt,335,560,47,607
zeusmp_base.x64_O1_icc.newgt,326,548,50,598
zeusmp_base.x64_O2_icc.newgt,296,506,36,542
zeusmp_base.x64_O3_icc.newgt,296,506,36,542
